experiment_id,parallelism,batch_size,target_rate,total_requests,success_requests,success_rate_pct,throughput_rps,avg_latency_ms,avg_wait_ms,avg_inference_ms,processing_time_sec,actual_batches,avg_batch_size,load_balance_pct,resource_utilization_pct
p16b2_128req,16,2,2.5000,128,128,100.0000,0.2283,121215.3984,701.3672,120514.0313,560.6210,64,2.0000,100.0000,0.5708
p16b2_64req,16,2,4.0000,64,64,100.0000,0.2178,115325.7813,694.2188,114631.5625,293.8530,32,2.0000,100.0000,0.5445
