experiment_id,parallelism,batch_size,target_rate,total_requests,success_requests,success_rate_pct,throughput_rps,avg_latency_ms,avg_wait_ms,avg_inference_ms,processing_time_sec,actual_batches,avg_batch_size,load_balance_pct,resource_utilization_pct
p2b4_32req,2,4,1.0000,32,32,100.0000,0.0436,201537.6563,566.5313,200971.1250,734.0140,8,4.0000,100.0000,1.0899
p2b4_32req,2,4,0.5000,32,32,100.0000,0.0669,130253.6563,1377.4063,128876.2500,478.5120,8,4.0000,100.0000,1.6718
