experiment_id,parallelism,batch_size,target_rate,total_requests,success_requests,success_rate_pct,throughput_rps,avg_latency_ms,avg_wait_ms,avg_inference_ms,processing_time_sec,actual_batches,avg_batch_size,load_balance_pct,resource_utilization_pct
p5b2_40req,5,2,4.0000,40,40,100.0000,0.0786,102102.9250,0.0750,102102.8500,508.8360,20,2.0000,100.0000,0.6289
p5b2_40req,5,2,2.0000,40,40,100.0000,0.0701,119958.5250,76.8750,119881.6500,570.8940,20,2.0000,100.0000,0.5605
