experiment_id,parallelism,batch_size,target_rate,total_requests,success_requests,success_rate_pct,throughput_rps,avg_latency_ms,avg_wait_ms,avg_inference_ms,processing_time_sec,actual_batches,avg_batch_size,load_balance_pct,resource_utilization_pct
p2b1_2req,2,1,2.0000,2,2,100.0000,0.2207,7965.0000,0.0000,7965.0000,9.0610,2,1.0000,100.0000,3.8627
p2b1_2req,2,1,2.0000,2,2,100.0000,0.2040,8831.0000,0.0000,8831.0000,9.8040,2,1.0000,100.0000,3.5700
