experiment_id,parallelism,batch_size,target_rate,total_requests,success_requests,success_rate_pct,throughput_rps,avg_latency_ms,avg_wait_ms,avg_inference_ms,processing_time_sec,actual_batches,avg_batch_size,load_balance_pct,resource_utilization_pct
p1b4_4req,1,4,2.0000,4,4,100.0000,0.3191,12514.0000,0.0000,12514.0000,12.5340,1,4.0000,100.0000,15.9566
p1b4_4req,1,4,2.0000,4,4,100.0000,0.2490,16045.0000,0.0000,16045.0000,16.0660,1,4.0000,100.0000,12.4486
