experiment_id,parallelism,batch_size,target_rate,total_requests,success_requests,success_rate_pct,throughput_rps,avg_latency_ms,avg_wait_ms,avg_inference_ms,processing_time_sec,actual_batches,avg_batch_size,load_balance_pct,resource_utilization_pct
p1b2_2req,1,2,2.0000,2,2,100.0000,0.2122,9404.5000,0.5000,9404.0000,9.4250,1,2.0000,100.0000,8.4881
p1b2_2req,1,2,2.0000,2,2,100.0000,0.1532,13022.0000,0.0000,13022.0000,13.0530,1,2.0000,100.0000,6.1289
