experiment_id,parallelism,batch_size,target_rate,total_requests,success_requests,success_rate_pct,throughput_rps,avg_latency_ms,avg_wait_ms,avg_inference_ms,processing_time_sec,actual_batches,avg_batch_size,load_balance_pct,resource_utilization_pct
p2b2_4req,2,2,2.0000,4,4,100.0000,0.4337,8548.0000,0.0000,8548.0000,9.2220,2,2.0000,100.0000,8.6749
p2b2_4req,2,2,2.0000,4,4,100.0000,0.3261,11264.5000,0.0000,11264.5000,12.2680,2,2.0000,100.0000,6.5210
