experiment_id,parallelism,batch_size,target_rate,total_requests,success_requests,success_rate_pct,throughput_rps,avg_latency_ms,avg_wait_ms,avg_inference_ms,processing_time_sec,actual_batches,avg_batch_size,load_balance_pct,resource_utilization_pct
p2b2_16req,2,2,10.0000,16,16,100.0000,0.2222,14992.1875,103.4375,14888.7500,72.0020,8,2.0000,100.0000,4.4443
p2b2_16req,2,2,5.0000,16,16,100.0000,0.1975,17140.5625,200.1875,16940.3750,81.0020,8,2.0000,100.0000,3.9505
