experiment_id,parallelism,batch_size,target_rate,total_requests,success_requests,success_rate_pct,throughput_rps,avg_latency_ms,avg_wait_ms,avg_inference_ms,processing_time_sec,actual_batches,avg_batch_size,load_balance_pct,resource_utilization_pct
p20b1_80req,20,1,10.0000,80,80,100.0000,1.7380,18912.3875,0.0000,18912.3875,46.0290,80,1.0000,100.0000,3.0416
p20b1_80req,20,1,5.0000,80,80,100.0000,1.5142,19115.6250,0.0000,19115.6250,52.8340,80,1.0000,100.0000,2.6498
