experiment_id,parallelism,batch_size,target_rate,total_requests,success_requests,success_rate_pct,throughput_rps,avg_latency_ms,avg_wait_ms,avg_inference_ms,processing_time_sec,actual_batches,avg_batch_size,load_balance_pct,resource_utilization_pct
p12b2_96req,12,2,10.0000,96,96,100.0000,1.0941,15034.4167,600.6042,14433.8125,87.7470,48,2.0000,100.0000,3.6468
p12b2_96req,12,2,5.0000,96,96,100.0000,1.1718,15772.3646,1201.1146,14571.2500,81.9240,48,2.0000,100.0000,3.9061
