experiment_id,parallelism,batch_size,target_rate,total_requests,success_requests,success_rate_pct,throughput_rps,avg_latency_ms,avg_wait_ms,avg_inference_ms,processing_time_sec,actual_batches,avg_batch_size,load_balance_pct,resource_utilization_pct
p16b2_128req,16,2,10.0000,128,128,100.0000,1.4416,15673.6094,800.8594,14872.7500,88.7880,64,2.0000,100.0000,3.6041
p16b2_128req,16,2,5.0000,128,128,100.0000,1.4767,15881.9922,1601.6172,14280.3750,86.6770,64,2.0000,100.0000,3.6919
