experiment_id,parallelism,batch_size,target_rate,total_requests,success_requests,success_rate_pct,throughput_rps,avg_latency_ms,avg_wait_ms,avg_inference_ms,processing_time_sec,actual_batches,avg_batch_size,load_balance_pct,resource_utilization_pct
p16b4_256req,16,4,10.0000,256,256,100.0000,1.5881,14581.7930,2402.8711,12178.9219,161.2010,64,4.0000,100.0000,4.9627
p16b4_256req,16,4,5.0000,256,256,100.0000,1.6549,16694.8750,4804.3594,11890.5156,154.6920,64,4.0000,100.0000,5.1716
