experiment_id,parallelism,batch_size,target_rate,total_requests,success_requests,success_rate_pct,throughput_rps,avg_latency_ms,avg_wait_ms,avg_inference_ms,processing_time_sec,actual_batches,avg_batch_size,load_balance_pct,resource_utilization_pct
p13b8_416req,13,8,2.0000,416,416,100.0000,1.3658,33123.8894,22756.5240,10367.3654,304.5770,52,8.0000,100.0000,7.3545
p13b8_416req,13,8,2.5000,416,416,100.0000,1.4520,28339.4784,18205.7284,10133.7500,286.4970,52,8.0000,100.0000,7.8186
